geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
1586802,Tong Yu,Tong Yu,"Buon Tang Yu,Buon Tong Yu,Buôn Tơng Yu,Tong Yu",12.58489,108.05762,P,PPL,VN,,88,643,,,0,,451,Asia/Ho_Chi_Minh,2023-06-26
1564353,Tongume,Tongume,,15.08333,107.85,P,PPL,VN,,55,610,,,0,,1929,Asia/Ho_Chi_Minh,2023-06-26
1591445,Tonkin,Tonkin,"Bac Bo,Bac Phan,Bac-Ky,Bac-Viet,Bak-bo,Bắc Bộ,Bắc Phần,Mien Bac,Miền Bắc,Nord-Vietnam,Nord-Viêtnam,North Vietnam,Tongking,Tonkin,Tonquin,Tonquín",22.0,105.0,L,RGN,VN,,00,,,,0,,159,Asia/Bangkok,2024-04-20
1588032,Tônlé Rôti,Tonle Roti,"Rach Ben Go,Rach Beng,Rach Beng Go,Rạch Beng Gô,Tonle Roti,Tônlé Rôti",11.48333,105.88333,H,STM,VN,KH,00,,,,0,,2,Asia/Ho_Chi_Minh,2020-06-09
1564342,Tonlé Trou,Tonle Trou,"Rach Tru,Rạch Tru,Suoi Tonle Trou,Suối Tonlé Trou,Tonle Trou,Tonlé Trou",11.65753,106.45557,H,STM,VN,,76,,,,0,,33,Asia/Ho_Chi_Minh,2020-06-09
9889895,Toóc Mương,Tooc Muong,"Tooc Muong,Toóc Mương",21.83955,106.33684,P,PPL,VN,,39,185,,,0,,452,Asia/Bangkok,2023-06-26
8309674,Tốp Mò,Top Mo,"Top Mo,Tốp Mò",22.96732,105.42955,P,PPL,VN,,05,042,,,0,,327,Asia/Bangkok,2023-06-26
8062525,Topas Ecolodge,Topas Ecolodge,,22.27575,103.96731,S,BLDG,VN,,90,088,,,0,930,943,Asia/Bangkok,2017-04-04
8125802,Topas Sapa Office,Topas Sapa Office,,22.33121,103.84494,S,BLDG,VN,,90,088,,,0,1500,1453,Asia/Bangkok,2017-04-04
9968722,Topaz Deluxe Room,Topaz Deluxe Room,,21.0348,105.84731,S,HTL,VN,,44,002,,,0,,20,Asia/Bangkok,2023-06-26
9968721,Topaz Superior Room,Topaz Superior Room,,21.03486,105.84739,S,HTL,VN,,44,002,,,0,,20,Asia/Bangkok,2023-06-26
1564318,Tốt Động,Tot GJong,,20.86667,105.66667,P,PPL,VN,,44,277,,,0,,7,Asia/Bangkok,2023-06-26
1564314,Totkat,Totkat,"Totkaf,Totkat",11.4,107.51667,P,PPL,VN,,23,681,,,0,,149,Asia/Ho_Chi_Minh,2023-06-26
1564311,Tou Dah,Tou Dah,"Tou Dah,Touda",11.5,108.21667,P,PPL,VN,,23,679,,,0,,469,Asia/Ho_Chi_Minh,2023-06-26
1564309,Tou Ko Pin,Tou Ko Pin,,22.26667,103.58333,P,PPL,VN,,89,106,,,0,,1013,Asia/Bangkok,2023-06-26
1564308,Tou Lon,Tou Lon,,15.18333,108.1,P,PPL,VN,,84,516,,,0,,891,Asia/Ho_Chi_Minh,2023-06-26
1564305,Tou Ma,Tou Ma,,22.78333,104.13333,P,PPL,VN,,90,083,,,0,,1034,Asia/Bangkok,2023-06-26
8442089,Tou Morong,Tou Morong,,14.88757,107.87427,P,PPL,VN,,55,617,,,0,,1037,Asia/Ho_Chi_Minh,2023-06-26
1564300,Tou Nao,Tou Nao,Tou Nao,15.16667,108.18333,T,PK,VN,,84,516,,,0,,564,Asia/Ho_Chi_Minh,2023-06-26
1564286,Tou San,Tou San,"Nui Tou San,Tou San",21.83333,103.91667,T,MT,VN,,89,110,,,0,,2119,Asia/Bangkok,2023-06-26
1564284,Tou Tien Haou,Tou Tien Haou,,22.08333,103.38333,P,PPL,VN,,92,098,,,0,,601,Asia/Bangkok,2023-06-26
1564281,Tou Voc,Tou Voc,,15.16667,108.15,P,PPL,VN,,84,516,,,0,,885,Asia/Ho_Chi_Minh,2023-06-26
1564304,Toum Ro Man,Toum Ro Man,,17.21667,106.36667,H,STM,VN,,04,,,,0,,488,Asia/Bangkok,1995-04-14
1564303,Toum Te,Toum Te,,17.4,106.28333,H,STM,VN,,04,,,,0,,618,Asia/Bangkok,1995-04-14
1564302,Toum Tien,Toum Tien,,17.4,106.3,H,STM,VN,,04,,,,0,,525,Asia/Bangkok,1995-04-14
1564293,Toun Mouéi,Toun Mouei,,21.45,106.73333,P,PPL,VN,,71,219,,,0,,89,Asia/Bangkok,2023-06-26
1564292,Toun Quang,Toun Quang,,22.21667,106.11667,P,PPL,VN,,72,066,,,0,,352,Asia/Bangkok,2023-06-26
1564291,Toun Sơn,Toun Son,,18.36667,105.63333,T,MT,VN,,52,444,,,0,,23,Asia/Bangkok,2023-06-26
1564290,Toun Ya,Toun Ya,"Toun Ya,Tuon Ya",11.08333,107.91667,P,PPLQ,VN,,47,598,,,0,,187,Asia/Ho_Chi_Minh,2023-06-26
1564296,Toung Song Ping,Toung Song Ping,,22.6,104.15,T,MT,VN,,90,083,,,0,,1222,Asia/Bangkok,2023-06-26
1564295,Toung Tchang,Toung Tchang,"Toung Tchang,Toung Tohang,Toung-chang",22.75,103.66667,P,PPL,VN,,90,082,,,0,,467,Asia/Bangkok,2023-06-26
1564294,Toung Tchang Ho,Toung Tchang Ho,"Toung Tchang Ho,Toung Tohang Ho",22.76667,103.66667,H,STM,VN,,19,,,,0,,185,Asia/Bangkok,2012-06-05
10246773,Tourane Hotel,Tourane Hotel,,16.06178,108.24633,S,HTL,VN,,78,493,,,0,,0,Asia/Ho_Chi_Minh,2023-06-26
10277582,Tourane Hotel Danang,Tourane Hotel Danang,,16.06172,108.24574,S,HTL,VN,,78,493,,,0,,9,Asia/Ho_Chi_Minh,2023-06-26
1564283,Touto,Touto,,14.95,107.95,P,PPL,VN,,55,617,,,0,,1511,Asia/Ho_Chi_Minh,2023-06-26
7601906,Toyota Showroom and service,Toyota Showroom and service,,10.75295,106.63244,S,BLDG,VN,,20,775,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1564266,Trà Bắc,Tra Bac,,15.25,108.51667,P,PPL,VN,,63,525,,,0,,62,Asia/Ho_Chi_Minh,2023-06-26
1564264,Trà Bản,Tra Ban,,20.93333,107.5,P,PPL,VN,,30,203,,,0,,165,Asia/Bangkok,2023-06-26
1591913,Trà Bang,Tra Bang,"Ap Tra Bang,Ta Ban,Tra Bang,Trà Bang,Xom Ta Ban,Ấp Trà Bang",9.37188,105.72343,P,PPL,VN,,73,958,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1564260,Trà Bình,Tra Binh,,14.15,109.03333,P,PPL,VN,,46,545,,,0,,26,Asia/Ho_Chi_Minh,2023-06-26
1564259,Trà Bồ,Tra Bo,"Tra Bo,Trà Bồ",20.74632,106.16454,P,PPL,VN,,81,333,,,0,,5,Asia/Bangkok,2023-06-26
1564258,Trà Bôi,Tra Boi,,20.55,106.53333,P,PPL,VN,,35,341,,,0,,1,Asia/Bangkok,2023-06-26
1564257,Trà Bồng,Tra Bong,"Tra Bong,Tra Xuan,Trà Bồng,Trà Xuân",15.25569,108.51722,P,PPLA2,VN,,63,525,,,0,,43,Asia/Ho_Chi_Minh,2023-06-26
8673403,Trà Bung,Tra Bung,"Tra Bung,Trà Bung",15.20092,108.39195,P,PPL,VN,,63,526,,,0,,687,Asia/Ho_Chi_Minh,2023-06-26
1564252,Tra Cài,Tra Cai,"Tra Cai,Tra Cài,Trai Oai",21.1,106.98333,P,PPL,VN,,30,204,,,0,,163,Asia/Bangkok,2023-06-26
1564250,Trà Cao,Tra Cao,,11.01667,106.25,P,PPL,VN,,33,712,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
8564161,Trà Châu,Tra Chau,"Tra Chau,Trà Châu",20.42199,105.93772,P,PPL,VN,,80,351,,,0,,5,Asia/Bangkok,2023-06-26
1564332,Trà Co,Tra Co,"Thon Tra Co,Thôn Trà Có,To Ra Kho,Tra Co,Tra Kho,Trà Co,Tơ Ra Kho",11.84047,108.81172,P,PPL,VN,,60,584,,,0,,129,Asia/Ho_Chi_Minh,2023-06-26
8993980,Trà Co Một,Tra Co Mot,"Tra Co 1,Tra Co Mot,Trà Co 1,Trà Co Một",11.82689,108.83033,P,PPL,VN,,60,584,,,0,,126,Asia/Ho_Chi_Minh,2023-06-26
10944216,Trà Con,Tra Con,"Tra Con,Trà Con",21.97088,104.54933,P,PPL,VN,,70,136,,,0,,125,Asia/Bangkok,2023-06-26
1564089,Trà Côn Một,Tra Con Mot,"Tra Con 1,Tra Con Mot,Tra Luoc,Trà Côn 1,Trà Côn Một,Trà Luộc",10.00239,105.99479,P,PPL,VN,,69,862,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1564238,Trà Cú,Tra Cu,"Huong Tra Cu,Hương Trà Cú,Tra Cu,Trà Cú",9.69774,106.25834,P,PPLA2,VN,,67,849,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
8312286,Trà Dà Nhỏ,Tra Da Nho,"Tra Da Nho,Trà Dà Nhỏ",10.06846,105.82668,H,STM,VN,,69,,,,0,,4,Asia/Ho_Chi_Minh,2012-06-07
1564234,Trà Đính,Tra GJinh,,20.3,105.81667,P,PPL,VN,,59,373,,,0,,4,Asia/Bangkok,2023-06-26
1564233,Trà Đóa,Tra GJoa,,15.76667,108.4,P,PPL,VN,,84,513,,,0,,-1,Asia/Ho_Chi_Minh,2023-06-26
1564232,Trà Đôi,Tra GJoi,"Tra Doi,Trà Đôi",15.28333,108.16667,T,MT,VN,,84,515,,,0,,603,Asia/Ho_Chi_Minh,2023-06-26
8994033,Trà Giang,Tra Giang,"Tra Giang,Trà Giang",11.79521,108.76014,P,PPL,VN,,60,585,,,0,,136,Asia/Ho_Chi_Minh,2023-06-26
1591905,Trà Hắt,Tra Hat,"Ap Tra Hat,Tra Hat,Trà Hắt,Ấp Trà Hắt",9.35846,105.68935,P,PPL,VN,,73,958,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
1564107,Trà Khê,Tra Khe,"Tra Khe,Trà Khê",15.96868,108.27785,P,PPL,VN,,78,494,,,0,,12,Asia/Ho_Chi_Minh,2023-06-26
1564105,Trà Khương,Tra Khuong,,15.45,108.23333,P,PPL,VN,,84,514,,,0,,121,Asia/Ho_Chi_Minh,2023-06-26
1564104,Trà Kiều Tây,Tra Kieu Tay,,15.8,108.23333,P,PPL,VN,,84,508,,,0,,14,Asia/Ho_Chi_Minh,2023-06-26
9292318,Trà Kim,Tra Kim,"Tra Kim,Trà Kim",9.75895,106.44342,P,PPL,VN,,67,848,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
1564101,Trà La,Tra La,,19.95,105.76667,P,PPL,VN,,34,399,,,0,,5,Asia/Bangkok,2023-06-26
1564100,Trà Lại,Tra Lai,,20.36667,105.9,P,PPL,VN,,59,373,,,0,,4,Asia/Bangkok,2023-06-26
1564099,Trà Lâm,Tra Lam,"Tra Lam,Trà Lâm",21.04894,106.02616,P,PPL,VN,,74,262,,,0,,7,Asia/Bangkok,2023-06-26
9889730,Trà Lẩu,Tra Lau,"Tra Lau,Trà Lẩu",21.92883,106.41995,P,PPL,VN,,39,181,,,0,,382,Asia/Bangkok,2023-06-26
8743125,Trà Liên,Tra Lien,"Tra Lien,Trà Liên",12.26331,108.8144,P,PPL,VN,,54,573,,,0,,46,Asia/Ho_Chi_Minh,2023-06-26
8672929,Trà Linh,Tra Linh,"Tra Linh,Trà Linh",15.19131,108.40864,P,PPL,VN,,63,526,,,0,,585,Asia/Ho_Chi_Minh,2023-06-26
1564096,Trà Lộ,Tra Lo,,15.96667,108.28333,P,PPL,VN,,78,494,,,0,,10,Asia/Ho_Chi_Minh,2023-06-26
10944212,Trà Lơn,Tra Lon,"Tra Lon,Trà Lơn",21.97987,104.54734,P,PPL,VN,,70,136,,,0,,84,Asia/Bangkok,2023-06-26
1564094,Trá Long,Tra Long,,15.66667,108.43333,P,PPL,VN,,84,513,,,0,,6,Asia/Ho_Chi_Minh,2023-06-26
1564091,Trà Lũ,Tra Lu,,20.3,106.36667,P,PPL,VN,,82,364,,,0,,3,Asia/Bangkok,2023-06-26
1564088,Trà Lý,Tra Ly,,20.45,106.51667,P,PPL,VN,,35,341,,,0,,2,Asia/Bangkok,2023-06-26
1581601,Trà Mẹt,Tra Met,"Giong Tra Met,Giong Tra Mot,Giồng Trà Mẹt,Giồng Trà Mọt,Tra Met,Trà Mẹt",9.94269,106.07229,P,PPL,VN,,67,845,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1564070,Trà My,Tra My,"Hau Duc,Hậu Đúc,Tien Tra,Tiên Trà,Tra Mi,Tra My,Trà Mi,Trà My",15.33965,108.22065,P,PPLA2,VN,,84,515,,,6559,,110,Asia/Ho_Chi_Minh,2023-06-26
1564057,Tra Năng,Tra Nang,,11.6,108.53333,L,LCTY,VN,,23,678,,,0,,960,Asia/Ho_Chi_Minh,2023-06-26
8672935,Trà Nêu,Tra Neu,"Tra Neu,Trà Nêu",15.16267,108.35292,P,PPL,VN,,63,526,,,0,,230,Asia/Ho_Chi_Minh,2023-06-26
8312751,Trà Ngoa,Tra Ngoa,"Tra Ngoa,Trà Ngoa",10.00928,106.0115,P,PPL,VN,,69,862,,,0,,5,Asia/Ho_Chi_Minh,2023-06-26
8994011,Trà Nô,Tra No,"Tra No,Trà Nô",11.47116,108.80747,P,PPL,VN,,60,589,,,0,,68,Asia/Ho_Chi_Minh,2023-06-26
9292293,Trà Nóc,Tra Noc,"Tra Noc,Trà Nóc",9.87154,106.23977,P,PPL,VN,,67,847,,,0,,6,Asia/Ho_Chi_Minh,2023-06-26
1563977,Trà Ôn,Tra On,"Tra On,Trà Ôn",9.96261,105.92168,P,PPLA2,VN,,69,862,,,0,,5,Asia/Ho_Chi_Minh,2023-06-26
1591885,Trà Ong,Tra Ong,"Ap Tra Ong,Tra Ong,Trà Ong,Trà Ông,Ấp Trà Ông",9.48358,106.07757,P,PPL,VN,,65,951,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
1563965,Trà Phong,Tra Phong,,15.26667,108.35,P,PPL,VN,,63,526,,,0,,304,Asia/Ho_Chi_Minh,2023-06-26
1591884,Trà Phọt,Tra Phot,"Ap Tra Pho,Tra Pho,Tra Phot,Trà Phọt,Ấp Trà Phô",10.44485,104.57937,P,PPL,VN,,21,914,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
8612885,Trà Phương,Tra Phuong,"Tra Phuong,Trà Phương",20.75114,106.11065,P,PPL,VN,,81,329,,,0,,6,Asia/Bangkok,2023-06-26
1563960,Trà Quang,Tra Quang,,14.16667,109.05,P,PPL,VN,,46,545,,,0,,25,Asia/Ho_Chi_Minh,2023-06-26
11790693,Tra Que Vegetable Village,Tra Que Vegetable Village,,15.90223,108.33884,P,PPLF,VN,,84,503,,,0,,9,Asia/Ho_Chi_Minh,2023-06-26
1560804,Trà Quít,Tra Quit,"Tra Quit,Trà Quít,Xom Tra Quit,Xóm Trà Quít",9.70576,105.89827,P,PPL,VN,,65,942,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1563956,Trà Sơn,Tra Son,"Tra Son,Trà Sơn",15.21999,108.56136,P,PPL,VN,,63,525,,,0,,497,Asia/Ho_Chi_Minh,2023-06-26
1563953,Trà Sơn Thượng,Tra Son Thuong,"Tra Son Thuong,Tra Thuong,Trà Sơn Thượng",19.86667,105.68333,P,PPL,VN,,34,398,,,0,,8,Asia/Bangkok,2023-06-26
1581599,Trà Sốt,Tra Sot,"Giong Tra Sat,Giồng Trà Sầt,Tra Sat,Tra Sot,Trà Sầt,Trà Sốt",9.69831,106.31873,P,PPL,VN,,67,849,,,0,,6,Asia/Ho_Chi_Minh,2023-06-26
1563950,Tra Tan,Tra Tan,,11.01667,107.48333,P,PPL,VN,,47,600,,,0,,93,Asia/Ho_Chi_Minh,2023-06-26
10026275,Trà Thung,Tra Thung,"Tra Thung,Trà Thung",14.32202,109.08426,P,PPL,VN,,46,545,,,0,,12,Asia/Ho_Chi_Minh,2023-06-26
1563946,Trà Thượng,Tra Thuong,,20.28333,106.33333,P,PPL,VN,,82,364,,,0,,1,Asia/Bangkok,2023-06-26
1563945,Trà Tiên,Tra Tien,"Ap Tra Tien,Tra Tien,Trà Tiên",10.43333,104.63333,P,PPL,VN,,21,914,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1563944,Tra Trên,Tra Tren,"Tra Tren,Tra Trên,Trai Tren",20.05,106.13333,P,PPL,VN,,82,361,,,0,,5,Asia/Bangkok,2023-06-26
1581607,Trà Trọ,Tra Tro,"Giong Tay Cro,Giong Tay Gro,Giồng Tay Cro,Giồng Tay Gro,Tay Gro,Tra Tro,Trà Trọ",9.68285,106.31952,P,PPL,VN,,67,849,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1585669,Trà Tu,Tra Tu,"Cha Tu,Chá Tu,Tra Tu,Trà Tu",20.16123,105.95478,P,PPL,VN,,59,377,,,0,,2,Asia/Bangkok,2023-06-26
8443075,Tra Vinh,Tra Vinh,Tra Vinh,9.92137,106.32632,S,AIRQ,VN,,67,842,,,0,,8,Asia/Ho_Chi_Minh,2023-06-26
1591879,Trả Võ,Tra Vo,"Ap Tra Vo,Tra Vo,Trả Võ,Ấp Tra Võ",11.16964,106.21003,P,PPL,VN,,33,710,,,0,,17,Asia/Ho_Chi_Minh,2023-06-26
8673469,Trà Xanh,Tra Xanh,"Tra Xanh,Trà Xanh",15.22903,108.42211,P,PPL,VN,,63,525,,,0,,416,Asia/Ho_Chi_Minh,2023-06-26
1563957,Trà Xim,Tra Xim,"Tra Sim,Tra Xim,Trà Xim",11.22061,106.05568,P,PPL,VN,,33,708,,,0,,7,Asia/Ho_Chi_Minh,2023-06-26
8340734,Trác Bút,Trac But,"Trac But,Trác Bút",21.20954,105.9486,P,PPL,VN,,74,258,,,0,,9,Asia/Bangkok,2023-06-26
8612882,Trắc Điền,Trac GJien,"Trac Dien,Trắc Điền",20.77909,106.13943,P,PPL,VN,,81,329,,,0,,5,Asia/Bangkok,2023-06-26
1564244,Trạc Nhật,Trac Nhat,,20.11667,105.7,P,PPL,VN,,34,391,,,0,,13,Asia/Bangkok,2023-06-26
1564243,Trạc Nhiệt,Trac Nhiet,"Trac Nhiet,Trac Nhiệt,Trạc Nhiệt",21.11665,106.14668,P,PPL,VN,,74,259,,,0,,7,Asia/Bangkok,2023-06-26
8137881,Trắc Văn,Trac Van,"Trac Van,Trắc Văn",21.72245,105.06397,P,PPL,VN,,70,141,,,0,,63,Asia/Bangkok,2023-06-26
1564247,Trạch Hậu,Trach Hau,,18.03333,106.4,P,PPL,VN,,52,447,,,0,,6,Asia/Bangkok,2023-06-26
1564246,Trach Lưu,Trach Luu,"Thach Luu,Trach Luu,Trach Lưu",20.75,106.63333,P,PPL,VN,,13,314,,,0,,1,Asia/Bangkok,2023-06-26
1564245,Trạch Mây,Trach May,,21.56667,105.61667,P,PPL,VN,,85,171,,,0,,90,Asia/Bangkok,2023-06-26
9871664,Trại Ắp,Trai Ap,"Trai Ap,Trại Ắp",21.04577,106.23856,P,PPL,VN,,74,264,,,0,,3,Asia/Bangkok,2023-06-26
9867386,Trại Ba,Trai Ba,"Trai Ba,Trại Ba",21.49109,106.14778,P,PPL,VN,,71,215,,,0,,25,Asia/Bangkok,2023-06-26
1564220,Trại Bac,Trai Bac,,20.83333,106.46667,P,PPL,VN,,79,294,,,0,,5,Asia/Bangkok,2023-06-26
1564219,Trại Bát,Trai Bat,,21.66667,104.81667,P,PPL,VN,,70,138,,,0,,76,Asia/Bangkok,2023-06-26
1564218,Trại Bầu Nước,Trai Bau Nuoc,"Trai Bau Nuoc,Trai Bau Nvoc,Trại Bầu Nước",18.13333,106.15,P,PPL,VN,,52,447,,,0,,20,Asia/Bangkok,2023-06-26
1564217,Trại Beao,Trai Beao,,21.41667,106.65,P,PPL,VN,,71,219,,,0,,40,Asia/Bangkok,2023-06-26
1564216,Trại Bí,Trai Bi,,11.55,106.31667,P,PPL,VN,,33,706,,,0,,39,Asia/Ho_Chi_Minh,2023-06-26
8464880,Trại Bò,Trai Bo,"Trai Bo,Trại Bò",22.39378,104.08401,P,PPL,VN,,90,086,,,0,,78,Asia/Bangkok,2023-06-26
1564213,Trại Bo Ao,Trai Bo Ao,,21.36667,106.38333,P,PPL,VN,,71,218,,,0,,39,Asia/Bangkok,2023-06-26
1564212,Trại Bông,Trai Bong,,21.38333,106.58333,P,PPL,VN,,71,219,,,0,,14,Asia/Bangkok,2023-06-26
1564211,Trại Bươi,Trai Buoi,,18.2,105.75,P,PPL,VN,,52,444,,,0,,29,Asia/Bangkok,2023-06-26
1564210,Trại Bút,Trai But,,18.63333,105.45,P,PPL,VN,,58,428,,,0,,10,Asia/Bangkok,2023-06-26
8650916,Trại Cá,Trai Ca,"Trai Ca,Trại Cá",16.59385,106.92132,P,PPL,VN,,64,467,,,0,,107,Asia/Bangkok,2023-06-26
8335763,Trại Cải Tạo Nhị Xuân,Trai Cai Tao Nhi Xuan,"Trai Cai Tao Nhi Xuan,Trại Cải Tạo Nhị Xuân",10.88707,106.54507,S,SCHT,VN,,20,784,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
8421449,Trại Cải Tạo Trại Ba Bốn Năm,Trai Cai Tao Trai Ba Bon Nam,"Trai Cai Tao T.345,Trai Cai Tao Trai Ba Bon Nam,Trại Cải Tạo T.345,Trại Cải Tạo Trại Ba Bốn Năm",10.76147,107.3976,S,PRN,VN,,45,751,,,0,,90,Asia/Ho_Chi_Minh,2023-06-26
9979152,Trại Cải Tạo Yên Hạ,Trai Cai Tao Yen Ha,"Trai Cai Tao Yen Ha,Trại Cải Tạo Yên Hạ",21.23896,104.64619,S,PRN,VN,,32,122,,,0,,161,Asia/Bangkok,2023-06-26
8553373,Trại Cấn,Trai Can,"Trai Can,Trại Cấn",20.28526,105.85851,P,PPL,VN,,59,373,,,0,,6,Asia/Bangkok,2023-06-26
1564207,Trại Cáo,Trai Cao,,21.11667,106.66667,P,PPL,VN,,30,205,,,0,,63,Asia/Bangkok,2023-06-26
8139031,Trai Cát,Trai Cat,"Trai Cat,Trai Cát",21.58046,105.44113,P,PPL,VN,,68,076,,,0,,59,Asia/Bangkok,2023-06-26
1564204,Trại Cau,Trai Cau,"Trai Cau,Trại Cau",21.60028,105.96164,P,PPL,VN,,85,169,,,0,,58,Asia/Bangkok,2023-06-26
1564203,Trại Cày,Trai Cay,"Trai Cay,Trại Cày",18.01402,106.28208,P,PPL,VN,,52,447,,,0,,101,Asia/Bangkok,2023-06-26
8719453,Trại Cháy,Trai Chay,"Trai Chay,Trại Cháy",13.1559,109.10115,P,PPL,VN,,61,560,,,0,,437,Asia/Ho_Chi_Minh,2023-06-26
1564202,Trại Chế,Trai Che,"Trai Che,Trai Ghe,Trại Chế",18.53333,105.33333,P,PPL,VN,,52,439,,,0,,65,Asia/Bangkok,2023-06-26
8139062,Trai Chuôi,Trai Chuoi,"Trai Chuoi,Trai Chuôi",21.51036,105.46297,P,PPL,VN,,86,246,,,0,,40,Asia/Bangkok,2023-06-26
1564201,Trại Cò Mo,Trai Co Mo,,19.26667,105.31667,P,PPL,VN,,58,420,,,0,,195,Asia/Bangkok,2023-06-26
1564200,Trại Cốn,Trai Con,,21.41667,106.51667,P,PPL,VN,,71,219,,,0,,40,Asia/Bangkok,2023-06-26
1564199,Trại Con Điên,Trai Con GJien,"Trai Can Dien,Trai Can Điên,Trai Con Dian,Trai Con Dien,Trại Con Điên",18.43333,105.5,P,PPL,VN,,52,441,,,0,,23,Asia/Bangkok,2023-06-26
1564198,Trai Côn Lều,Trai Con Leu,,18.86667,105.65,P,PPL,VN,,58,429,,,0,,5,Asia/Bangkok,2023-06-26
1564197,Trai Cu,Trai Cu,,14.73333,108.86667,P,PPL,VN,,63,535,,,0,,416,Asia/Ho_Chi_Minh,2023-06-26
1564196,Trại Cúc,Trai Cuc,"Trai Cuc,Trai Cue,Trại Cúc",18.51667,105.41667,P,PPL,VN,,52,439,,,0,,15,Asia/Bangkok,2023-06-26
8200629,Trai Da,Trai Da,Trai Da,21.39372,105.27509,P,PPL,VN,,83,228,,,0,,24,Asia/Bangkok,2023-06-26
1564192,Trại Dinh,Trai Dinh,,21.26667,105.88333,P,PPL,VN,,44,016,,,0,,9,Asia/Bangkok,2023-06-26
8440852,Trại Dốc Đôn,Trai Doc GJon,"Trai Doc Don,Trại Dốc Đôn",18.34011,105.57205,P,PPL,VN,,52,441,,,0,,32,Asia/Bangkok,2023-06-26
1564189,Trai Dong,Trai Dong,,20.88333,106.66667,P,PPL,VN,,13,311,,,0,,5,Asia/Bangkok,2023-06-26
9868012,Trại Dục,Trai Duc,"Trai Duc,Trại Dục",21.30379,106.14321,P,PPL,VN,,71,222,,,0,,15,Asia/Bangkok,2023-06-26
8200719,Trai Dưới,Trai Duoi,"Trai Duoi,Trai Dưới",21.03378,105.2896,P,PPL,VN,,83,239,,,0,,35,Asia/Bangkok,2023-06-26
10275060,Trại Dương,Trai Duong,"Trai Duong,Trại Dương",18.39152,105.77016,P,PPL,VN,,52,443,,,0,,6,Asia/Bangkok,2023-06-26
9871673,Trại Đào,Trai GJao,"Trai Dao,Trại Đào",21.07269,106.23663,P,PPL,VN,,74,263,,,0,,5,Asia/Bangkok,2023-06-26
1564195,Trại Đât,Trai GJat,,21.18333,106.46667,P,PPL,VN,,79,290,,,0,,60,Asia/Bangkok,2023-06-26
1564194,Trại Đèo Sôi,Trai GJeo Soi,"Trai Deo Boi,Trai Deo Soi,Trại Đèo Sôi",21.25,106.86667,P,PPL,VN,,71,220,,,0,,175,Asia/Bangkok,2023-06-26
1564193,Trại Đinh,Trai GJinh,,21.21667,106.33333,P,PPL,VN,,71,218,,,0,,5,Asia/Bangkok,2023-06-26
8200630,Trai Đồ,Trai GJo,"Trai Do,Trai Đồ",21.41056,105.28454,P,PPL,VN,,83,233,,,0,,44,Asia/Bangkok,2023-06-26
9871649,Trại Đồng,Trai GJong,"Trai Dong,Trại Đồng",21.09375,106.18574,P,PPL,VN,,74,263,,,0,,10,Asia/Bangkok,2023-06-26
1564187,Trai Đồng Nông,Trai GJong Nong,,19.15,105.5,P,PPL,VN,,58,425,,,0,,67,Asia/Bangkok,2023-06-26
9871441,Trại Đường,Trai GJuong,"Trai Duong,Trại Đường",21.17619,106.14956,P,PPL,VN,,74,259,,,0,,8,Asia/Bangkok,2023-06-26
1564185,Trại Gai,Trai Gai,,21.61667,105.9,P,PPL,VN,,85,169,,,0,,40,Asia/Bangkok,2023-06-26
10178320,Trại Gang,Trai Gang,"Trai Gang,Trại Gang",19.20339,105.60213,P,PPL,VN,,58,421,,,0,,42,Asia/Bangkok,2023-06-26
8607259,Trại Gạo,Trai Gao,"Trai Gao,Trại Gạo",21.18601,106.46694,P,PPL,VN,,79,290,,,0,,22,Asia/Bangkok,2023-06-26
1564183,Trại Gia Son,Trai Gia Son,"Trai Bia Son,Trai Gia San,Trai Gia Son,Trại Gia Son",21.45,106.63333,P,PPL,VN,,71,219,,,0,,42,Asia/Bangkok,2023-06-26
9867708,Trại Giam Ngọc Lý,Trai Giam Ngoc Ly,"Trai Giam Ngoc Ly,Trại Giam Ngọc Lý",21.34519,106.12939,S,PRN,VN,,71,216,,,0,,10,Asia/Bangkok,2023-06-26
1564184,Trại Giao,Trai Giao,"Trai Gian,Trai Giao,Trại Giao",21.26667,106.61667,P,PPL,VN,,71,219,,,0,,47,Asia/Bangkok,2023-06-26
1564182,Trai Giâu,Trai Giau,,21.3,106.83333,P,PPL,VN,,71,220,,,0,,74,Asia/Bangkok,2023-06-26
